ID	LANGUAGE	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	COGID	TOKENS	ALIGNMENT
fra-927_guard-1	French	stan1290	1940	GUARD	garder	ɡaʁˈde	1777	g a ʁ d e	g a ʁ d e
ita-927_guard-1	Italian	ital1282	1940	GUARD	custodire	kustodire	1772	k u s t o d i r e	k u s t o d i r e
lat-927_guard-1	Latin	lati1261	1940	GUARD	custodire	kʊstoːdiːrɛ	1772	k ʊ s t oː d iː r ɛ	k ʊ s t oː d iː r ɛ
por-927_guard-1	Portuguese	port1283	1940	GUARD	vigiar	viʒjar	1776	v i ʒ j a r	v i ʒ j a r
por-927_guard-2	Portuguese	port1283	1940	GUARD	guardar	ɡwɐrˈðar	1774	g w ɐ r ð a r	g w ɐ r ð a r
ron-927_guard-1	Romanian	roma1327	1940	GUARD	păzi	pəzʲ	1775	p ə zʲ	p ə zʲ
spa-927_guard-1	Spanish	stan1288	1940	GUARD	vigilar	bixilaɾ	1773	b i x i l a ɾ	b i x i l a ɾ
cat-246_guest-1	Catalan	stan1289	1782	GUEST	hoste	ɔstə	1786	ɔ s t ə	ɔ s t ə
fra-246_guest-1	French	stan1290	1782	GUEST	hôte	oːt	1785	oː t	oː t
fra-246_guest-2	French	stan1290	1782	GUEST	invité	ɛ̃viˈte	1783	ɛ̃ v i t e	ɛ̃ v i t e
ita-246_guest-1	Italian	ital1282	1782	GUEST	òspite	ɔspite	1778	ɔ s p i t e	- ɔ s p i t e
ita-246_guest-2	Italian	ital1282	1782	GUEST	invitato	iɱvitato	1779	i ɱ v i t a t o	i ɱ v i t a t o
lat-246_guest-1	Latin	lati1261	1782	GUEST	hospes	hɔspɛs	1780	h ɔ s p ɛ s	h ɔ s p ɛ s
lat-246_guest-2	Latin	lati1261	1782	GUEST	conviva	kɔnwiːwa	1782	k ɔ n w iː w a	k ɔ n w iː w a
por-246_guest-1	Portuguese	port1283	1782	GUEST	hóspede	oʃpeðe	1778	o ʃ p e ð e	- o ʃ p e ð e
por-246_guest-2	Portuguese	port1283	1782	GUEST	convidado	kõviˈðaðu	1781	k õ v i ð a ð u	k õ v i ð a ð u
ron-246_guest-1	Romanian	roma1327	1782	GUEST	musafir	musafir	1784	m u s a f i r	m u s a f i r
spa-246_guest-1	Spanish	stan1288	1782	GUEST	huésped	wespeð	1778	w e s p e ð	w e s p e ð -
spa-246_guest-2	Spanish	stan1288	1782	GUEST	invitado	imbitaðo	1779	i m b i t a ð o	i m b i t a ð o
cat-909_guide-1	Catalan	stan1289	43	LEAD (GUIDE)	guiar	ɡia	1789	g i a	g i - a
cat-909_guide-2	Catalan	stan1289	43	LEAD (GUIDE)	conduir	kunðuj	1787	k u n ð u j	k u n ð u j - - -
fra-909_guide-1	French	stan1290	43	LEAD (GUIDE)	guider	ɡiˈde	1789	g i d e	g i d e
ita-909_guide-1	Italian	ital1282	43	LEAD (GUIDE)	guidare	ɡuidare	1792	g u i d a r e	g u i d a r e
ita-909_guide-2	Italian	ital1282	43	LEAD (GUIDE)	condurre	kondurːe	1787	k o n d u rː e	k o n d u - - rː e
lat-909_guide-1	Latin	lati1261	43	LEAD (GUIDE)	ducere	duːkɛrɛ	1790	d uː k ɛ r ɛ	d uː k ɛ r ɛ
por-909_guide-1	Portuguese	port1283	43	LEAD (GUIDE)	guiar	ɡjar	1788	g j a r	g j a r
por-909_guide-2	Portuguese	port1283	43	LEAD (GUIDE)	conduzir	kõduˈzir	1787	k õ d u z i r	k õ - d u z i r -
ron-909_guide-1	Romanian	roma1327	43	LEAD (GUIDE)	călăuzi	kələwzʲ	1791	k ə l ə w zʲ	k ə l ə w zʲ
spa-909_guide-1	Spanish	stan1288	43	LEAD (GUIDE)	guiar	ɡjaɾ	1788	g j a ɾ	g j a ɾ
spa-909_guide-2	Spanish	stan1288	43	LEAD (GUIDE)	conducir	konduθiɾ	1787	k o n d u θ i ɾ	k o n d u θ i ɾ -
cat-441_gun-1	Catalan	stan1289	1566	GUN	fusell	fuzɛʎ	1793	f u z ɛ ʎ	f u z ɛ ʎ -
cat-441_gun-2	Catalan	stan1289	1566	GUN	escopeta	əskupɛt̪ə	1794	ə s k u p ɛ t̪ ə	ə s k u p ɛ t̪ ə
fra-441_gun-1	French	stan1290	1566	GUN	fusil	fyˈzi	1793	f y z i	f y z i - -
ita-441_gun-1	Italian	ital1282	1566	GUN	fucile	fut͡ʃile	1793	f u tʃ i l e	f u tʃ i l e
lat-441_gun-1	Latin	lati1261	1566	GUN	sclopetum	skɫɔpeːtʊ̃	1798	s k lˠ ɔ p eː t ʊ̃	s k lˠ ɔ p eː t ʊ̃
por-441_gun-1	Portuguese	port1283	1566	GUN	espingarda	iʃpĩɡarða	1797	i ʃ p ĩ g a r ð a	i ʃ p ĩ g a r ð a
ron-441_gun-1	Romanian	roma1327	1566	GUN	armă	armə	1796	a r m ə	a r m ə
ron-441_gun-2	Romanian	roma1327	1566	GUN	pușcă	puʃkə	1795	p u ʃ k ə	p u ʃ k ə
spa-441_gun-1	Spanish	stan1288	1566	GUN	fusil	fusil	1793	f u s i l	f u s i l -
spa-441_gun-2	Spanish	stan1288	1566	GUN	escopeta	eskopeta	1794	e s k o p e t a	e s k o p e t a
cat-11_hair-1	Catalan	stan1289	1040	HAIR	cabēll	kəβɛʎ	1799	k ə β ɛ ʎ	k ə β ɛ ʎ - -
fra-11_hair-1	French	stan1290	1040	HAIR	cheveu	ʃvø	1801	ʃ v ø	ʃ v ø
ita-11_hair-1	Italian	ital1282	1040	HAIR	capello	kapelːo	1799	k a p e lː o	k a p e lː o -
lat-11_hair-1	Latin	lati1261	1040	HAIR	capillus	kapɪlːʊs	1799	k a p ɪ lː ʊ s	k a p ɪ lː ʊ s
por-11_hair-1	Portuguese	port1283	1040	HAIR	cabelo	kɐˈβelu	1799	k ɐ β e l u	k ɐ β e l u -
ron-11_hair-1	Romanian	roma1327	1040	HAIR	păr	pər	1800	p ə r	p ə r
spa-11_hair-1	Spanish	stan1288	1040	HAIR	cabello	kaβeʝo	1799	k a β e ʝ o	k a β e ʝ o -
cat-258_half-1	Catalan	stan1289	816	HALF	meitat	məjt̪at̪	1802	m ə j t̪ a t̪	m - ə j t̪ - a t̪ -
fra-258_half-1	French	stan1290	816	HALF	moitié	mwaˈtje	1802	m w a t j e	m w a - t j e - -
ita-258_half-1	Italian	ital1282	816	HALF	metà	meta	1802	m e t a	m - e - t - a - -
lat-258_half-1	Latin	lati1261	816	HALF	dimidium	diːmɪdɪʊ̃	1804	d iː m ɪ d ɪ ʊ̃	d iː m ɪ d ɪ ʊ̃
por-258_half-1	Portuguese	port1283	816	HALF	metade	məˈtaðə	1802	m ə t a ð ə	m - ə - t - a ð ə
ron-258_half-1	Romanian	roma1327	816	HALF	jumătate	ʒumətate	1803	ʒ u m ə t a t e	ʒ u m ə t a t e
spa-258_half-1	Spanish	stan1288	816	HALF	mitad	mitað	1802	m i t a ð	m - i - t - a ð -
cat-28_hand-1	Catalan	stan1289	1277	HAND	mà	ma	1807	m a	m a -
cat-899_hand-1	Catalan	stan1289			passar	pəsa	1806	p ə s a	p ə s a -
fra-28_hand-1	French	stan1290	1277	HAND	main	mɛ̃	1807	m ɛ̃	m ɛ̃ -
fra-899_hand-1	French	stan1290			tendre	ˈtɑ̃ːdʁə	1811	t ɑ̃ː d ʁ ə	t ɑ̃ː d ʁ ə
ita-28_hand-1	Italian	ital1282	1277	HAND	mano	mano	1805	m a n o	m a n o -
ita-899_hand-1	Italian	ital1282			pòrgere	pɔrd͡ʒere	1810	p ɔ r dʒ e r e	p ɔ r dʒ e r e
lat-28_hand-1	Latin	lati1261	1277	HAND	manus	manʊs	1805	m a n ʊ s	m a n ʊ s
lat-899_hand-1	Latin	lati1261			praebere	praɛ̯beːrɛ	1809	p r a ɛ b eː r ɛ	p r a ɛ b eː r ɛ
por-28_hand-1	Portuguese	port1283	1277	HAND	mão	mɐ̃w	1807	m ɐ̃ w	m ɐ̃ w
por-899_hand-1	Portuguese	port1283			passar	pɐˈsar	1806	p ɐ s a r	p ɐ s a r
ron-28_hand-1	Romanian	roma1327	1277	HAND	mână	mɨnə	1805	m ɨ n ə	m ɨ n ə -
ron-899_hand-1	Romanian	roma1327			întinde	ɨntinde	1808	ɨ n t i n d e	ɨ n t i n d e
spa-28_hand-1	Spanish	stan1288	1277	HAND	mano	mano	1805	m a n o	m a n o -
spa-899_hand-1	Spanish	stan1288			pasar	pasaɾ	1806	p a s a ɾ	p a s a ɾ
cat-332_handle-1	Catalan	stan1289	1254	HANDLE	puny	puɲ	1819	p u ɲ	p u ɲ
cat-332_handle-2	Catalan	stan1289	1254	HANDLE	mànec	manək	1812	m a n ə k	m a n ə k -
fra-332_handle-1	French	stan1290	1254	HANDLE	prise	pʁiːz	1817	p ʁ iː z	p ʁ iː z
fra-332_handle-2	French	stan1290	1254	HANDLE	manche	mɑ̃ːʃ	1815	m ɑ̃ː ʃ	m ɑ̃ː ʃ
ita-332_handle-1	Italian	ital1282	1254	HANDLE	mànico	maniko	1812	m a n i k o	m a n i k o
ita-332_handle-2	Italian	ital1282	1254	HANDLE	maniglia	maniʎːa	1812	m a n i ʎː a	m a n i ʎː a
lat-332_handle-1	Latin	lati1261	1254	HANDLE	manubrium	manʊbrɪʊ̃	1818	m a n ʊ b r ɪ ʊ̃	m a n ʊ b r ɪ ʊ̃
por-332_handle-1	Portuguese	port1283	1254	HANDLE	asa	ˈazɐ	1813	a z ɐ	a z ɐ
por-332_handle-2	Portuguese	port1283	1254	HANDLE	cabo	ˈkaβu	1814	k a β u	k a β u
ron-332_handle-1	Romanian	roma1327	1254	HANDLE	mâner	mɨner	1816	m ɨ n e r	m ɨ n e r
spa-332_handle-1	Spanish	stan1288	1254	HANDLE	asa	asa	1813	a s a	a s a
spa-332_handle-2	Spanish	stan1288	1254	HANDLE	mango	maŋɡo	1812	m a ŋ g o	m a ŋ - g o
cat-680_hang-1	Catalan	stan1289	2884	HANG	penjar	pəɲʒa	1824	p ə ɲ ʒ a	p ə ɲ ʒ a
fra-680_hang-1	French	stan1290	2884	HANG	pendre	ˈpɑ̃ːdʁə	1820	p ɑ̃ː d ʁ ə	p ɑ̃ː - d - ʁ ə
ita-680_hang-1	Italian	ital1282	2884	HANG	pèndere	pɛndere	1820	p ɛ n d e r e	p ɛ n d e r e
ita-680_hang-2	Italian	ital1282	2884	HANG	èssere appeso	ɛsːere apːezo	1822	ɛ sː e r e + a pː e z o	ɛ sː e r e + a pː e z o
lat-680_hang-1	Latin	lati1261	2884	HANG	pendere	pɛndeːrɛ	1820	p ɛ n d eː r ɛ	p ɛ n d eː r ɛ
por-680_hang-1	Portuguese	port1283	2884	HANG	pender	pẽder	1820	p ẽ d e r	p ẽ - d e r -
por-680_hang-2	Portuguese	port1283	2884	HANG	estar pendurado	iʃtarpẽduraðu	1821	i ʃ t a r p ẽ d u r a ð u	i ʃ t a r p ẽ d u r a ð u
ron-680_hang-1	Romanian	roma1327	2884	HANG	atârna	atɨrna	1823	a t ɨ r n a	a t ɨ r n a
spa-680_hang-1	Spanish	stan1288	2884	HANG	pender	pendeɾ	1820	p e n d e ɾ	p e n d e ɾ -
cat-828_hangup-1	Catalan	stan1289	357	HANG UP	penjar	pəɲʒa	1832	p ə ɲ ʒ a	p ə ɲ ʒ a
fra-828_hangup-1	French	stan1290	357	HANG UP	accrocher	akʁɔˈʃe	1831	a k ʁ ɔ ʃ e	a k ʁ ɔ ʃ e
ita-828_hangup-1	Italian	ital1282	357	HANG UP	attaccare	atːakːare	1830	a tː a kː a r e	a tː a kː a r e
lat-828_hangup-1	Latin	lati1261	357	HANG UP	suspendere	sʊspɛndɛrɛ	1829	s ʊ s p ɛ n d ɛ r ɛ	s ʊ s p ɛ n d ɛ r ɛ
por-828_hangup-1	Portuguese	port1283	357	HANG UP	pendurar	pẽðuˈrar	1828	p ẽ ð u r a r	p ẽ ð u r a r
ron-828_hangup-1	Romanian	roma1327	357	HANG UP	atârna	atɨrna	1827	a t ɨ r n a	a t ɨ r n a
ron-828_hangup-2	Romanian	roma1327	357	HANG UP	spânzura	spɨnzura	1825	s p ɨ n z u r a	s p ɨ n z u r a
spa-828_hangup-1	Spanish	stan1288	357	HANG UP	colgar	kolɣaɾ	1826	k o l ɣ a ɾ	k o l ɣ a ɾ
cat-682_happen-1	Catalan	stan1289	248	HAPPEN	succeir	suksɛj	1837	s u k s ɛ j	s u k s ɛ j
fra-682_happen-1	French	stan1290	248	HAPPEN	se passer	səpɑˈse	1838	s ə p ɑ s e	s ə p ɑ s e
ita-682_happen-1	Italian	ital1282	248	HAPPEN	succèdere	sutt͡ʃɛdere	1833	s u t tʃ ɛ d e r e	s u t tʃ ɛ d e r e
lat-682_happen-1	Latin	lati1261	248	HAPPEN	accidere	akːɪdɛrɛ	1836	a kː ɪ d ɛ r ɛ	a kː ɪ d ɛ r ɛ
por-682_happen-1	Portuguese	port1283	248	HAPPEN	acontecer	ɐkõtəˈser	1835	ɐ k õ t ə s e r	ɐ k õ t ə s e r
ron-682_happen-1	Romanian	roma1327	248	HAPPEN	se întâmpla	se ɨntɨmpla	1834	s e + ɨ n t ɨ m p l a	s e + ɨ n t ɨ m p l a
spa-682_happen-1	Spanish	stan1288	248	HAPPEN	suceder	suθeðeɾ	1833	s u θ e ð e ɾ	s u - θ e ð e ɾ -
cat-214_happiness-1	Catalan	stan1289	2941	HAPPINESS	felicitat	fəɫisit̪at̪	1839	f ə lˠ i s i t̪ a t̪	f ə lˠ i s i t̪ a t̪ -
fra-214_happiness-1	French	stan1290	2941	HAPPINESS	bonheur	bɔˈnœːʁ	1841	b ɔ n œː ʁ	b ɔ n œː ʁ
ita-214_happiness-1	Italian	ital1282	2941	HAPPINESS	felicità	felit͡ʃita	1839	f e l i tʃ i t a	f e l i tʃ i t a - -
lat-214_happiness-1	Latin	lati1261	2941	HAPPINESS	felicitas	feːliːkɪtaːs	1839	f eː l iː k ɪ t aː s	f eː l iː k ɪ t aː s -
por-214_happiness-1	Portuguese	port1283	2941	HAPPINESS	felicidade	fələsiˈðaðə	1839	f ə l ə s i ð a ð ə	f ə l ə s i ð a ð ə
ron-214_happiness-1	Romanian	roma1327	2941	HAPPINESS	fericire	ferit͡ʃire	1840	f e r i tʃ i r e	f e r i tʃ i r e
spa-214_happiness-1	Spanish	stan1288	2941	HAPPINESS	felicidad	feliθiðað	1839	f e l i θ i ð a ð	f e l i θ i ð a ð -
cat-494_hard-1	Catalan	stan1289	1884	HARD	dur	d̪u	1842	d̪ u	d̪ u - - -
fra-494_hard-1	French	stan1290	1884	HARD	dur	dyːʁ	1842	d yː ʁ	d yː ʁ - -
ita-494_hard-1	Italian	ital1282	1884	HARD	duro	duro	1842	d u r o	d u r o -
lat-494_hard-1	Latin	lati1261	1884	HARD	durus	duːrʊs	1842	d uː r ʊ s	d uː r ʊ s
por-494_hard-1	Portuguese	port1283	1884	HARD	duro	ˈduru	1842	d u r u	d u r u -
ron-494_hard-1	Romanian	roma1327	1884	HARD	dur	dur	1842	d u r	d u r - -
spa-494_hard-1	Spanish	stan1288	1884	HARD	duro	duɾo	1842	d u ɾ o	d u ɾ o -
cat-622_hardly-1	Catalan	stan1289	2926	HARDLY	a penes	ə pɛnəs	1843	ə + p ɛ n ə s	ə + - p ɛ n ə s
fra-622_hardly-1	French	stan1290	2926	HARDLY	à peine	aˈpɛn	1843	a p ɛ n	- - a p ɛ n - -
ita-622_hardly-1	Italian	ital1282	2926	HARDLY	a appena	a apːena	1843	a + a pː e n a	a + a pː e n a -
lat-622_hardly-1	Latin	lati1261	2926	HARDLY	vix	wɪks	1847	w ɪ k s	w ɪ k s
lat-622_hardly-2	Latin	lati1261	2926	HARDLY	aegre	aɛ̯ɡreː	1845	a ɛ g r eː	a ɛ g r eː
por-622_hardly-1	Portuguese	port1283	2926	HARDLY	apenas	ɐˈpenɐʃ	1843	ɐ p e n ɐ ʃ	- - ɐ p e n ɐ ʃ
ron-622_hardly-1	Romanian	roma1327	2926	HARDLY	cu greu	ku ɡrew	1846	k u + g r e w	k u + g r e w
ron-622_hardly-2	Romanian	roma1327	2926	HARDLY	cu anevoie	ku anevoje	1844	k u + a n e v o j e	k u + a n e v o j e
spa-622_hardly-1	Spanish	stan1288	2926	HARDLY	apenas	apenas	1843	a p e n a s	- - a p e n a s
cat-145_hare-1	Catalan	stan1289	1190	HARE	llebre	ʎɛβɾə	1848	ʎ ɛ β ɾ ə	ʎ - ɛ β ɾ ə
fra-145_hare-1	French	stan1290	1190	HARE	lièvre	ˈljɛːvʁə	1848	l j ɛː v ʁ ə	l j ɛː v ʁ ə
ita-145_hare-1	Italian	ital1282	1190	HARE	lepre	lepre	1848	l e p r e	l - e p r e
lat-145_hare-1	Latin	lati1261	1190	HARE	lepus	ɫɛpʊs	1850	lˠ ɛ p ʊ s	lˠ ɛ p ʊ s
por-145_hare-1	Portuguese	port1283	1190	HARE	lebre	ˈlɛβrə	1848	l ɛ β r ə	l - ɛ β r ə
ron-145_hare-1	Romanian	roma1327	1190	HARE	iepure	jepure	1849	j e p u r e	j e p u r e
spa-145_hare-1	Spanish	stan1288	1190	HARE	liebre	ljeβɾe	1848	l j e β ɾ e	l j e β ɾ e
cat-177_hay-1	Catalan	stan1289	342	HAY	fenc	fɛŋ	1851	f ɛ ŋ	f ɛ - ŋ -
fra-177_hay-1	French	stan1290	342	HAY	foin	fwɛ̃	1852	f w ɛ̃	f w ɛ̃
ita-177_hay-1	Italian	ital1282	342	HAY	fieno	fieno	1851	f i e n o	f i e n o
lat-177_hay-1	Latin	lati1261	342	HAY	faenum	faɛ̯nʊ̃	1851	f a ɛ n ʊ̃	f a ɛ n ʊ̃
por-177_hay-1	Portuguese	port1283	342	HAY	feno	fenu	1851	f e n u	f e - n u
ron-177_hay-1	Romanian	roma1327	342	HAY	fân	fɨn	1851	f ɨ n	f ɨ - n -
spa-177_hay-1	Spanish	stan1288	342	HAY	heno	eno	1851	e n o	- - e n o
cat-642_he-1	Catalan	stan1289	1211	HE	ell	ɛʎ	1853	ɛ ʎ	- ɛ ʎ
fra-642_he-1	French	stan1290	1211	HE	il	il	1853	i l	- i l
fra-642_he-2	French	stan1290	1211	HE	lui	lɥi	1856	l ɥ i	l ɥ i
ita-642_he-1	Italian	ital1282	1211	HE	lui	lui	1858	l u i	l u i
ita-642_he-2	Italian	ital1282	1211	HE	egli	eʎːi	1854	e ʎː i	e ʎː i
lat-642_he-1	Latin	lati1261	1211	HE	is	ɪs	1857	ɪ s	ɪ s
lat-642_he-2	Latin	lati1261	1211	HE	ille	ɪlːɛ	1854	ɪ lː ɛ	ɪ lː ɛ
por-642_he-1	Portuguese	port1283	1211	HE	ele	ˈelə	1854	e l ə	e l ə
ron-642_he-1	Romanian	roma1327	1211	HE	el	jel	1853	j e l	j e l
ron-642_he-2	Romanian	roma1327	1211	HE	dânsul	dɨnsul	1855	d ɨ n s u l	d ɨ n s u l
spa-642_he-1	Spanish	stan1288	1211	HE	él	el	1853	e l	- e l
cat-19_head-1	Catalan	stan1289	1256	HEAD	cap	kap	1859	k a p	k a p - -
fra-19_head-1	French	stan1290	1256	HEAD	tête	tɛt	1862	t ɛ t	t ɛ t
ita-19_head-1	Italian	ital1282	1256	HEAD	capo	kapo	1859	k a p o	k a p o -
ita-19_head-2	Italian	ital1282	1256	HEAD	testa	testa	1861	t e s t a	t e s t a
lat-19_head-1	Latin	lati1261	1256	HEAD	caput	kapʊt	1859	k a p ʊ t	k a p ʊ t
por-19_head-1	Portuguese	port1283	1256	HEAD	cabeça	kɐˈβesɐ	1860	k ɐ β e s ɐ	k ɐ β e s ɐ
ron-19_head-1	Romanian	roma1327	1256	HEAD	cap	kap	1859	k a p	k a p - -
spa-19_head-1	Spanish	stan1288	1256	HEAD	cabeza	kaβeθa	1860	k a β e θ a	k a β e θ a
cat-393_health-1	Catalan	stan1289	1364	HEALTHY	salut	səɫut̪	1863	s ə lˠ u t̪	s ə lˠ u t̪ -
fra-393_health-1	French	stan1290	1364	HEALTHY	santé	sɑ̃ˈte	1866	s ɑ̃ t e	s ɑ̃ t e
ita-393_health-1	Italian	ital1282	1364	HEALTHY	salute	salute	1863	s a l u t e	s a l u t e
lat-393_health-1	Latin	lati1261	1364	HEALTHY	valetudo	waɫeːtuːdoː	1865	w a lˠ eː t uː d oː	w a lˠ eː t uː d oː
por-393_health-1	Portuguese	port1283	1364	HEALTHY	saúde	sɐˈuðə	1863	s ɐ u ð ə	s ɐ - u ð ə
ron-393_health-1	Romanian	roma1327	1364	HEALTHY	sănătate	sənətate	1864	s ə n ə t a t e	s ə n ə t a t e
spa-393_health-1	Spanish	stan1288	1364	HEALTHY	salud	saluð	1863	s a l u ð	s a l u ð -
cat-285_heap-1	Catalan	stan1289	2984	HEAP	pila	piɫə	1867	p i lˠ ə	p i lˠ ə
fra-285_heap-1	French	stan1290	2984	HEAP	tas	tɑ	1873	t ɑ	t ɑ
ita-285_heap-1	Italian	ital1282	2984	HEAP	cùmulo	kumulo	1872	k u m u l o	k u m u l o
ita-285_heap-2	Italian	ital1282	2984	HEAP	mucchio	mukːjo	1868	m u kː j o	m u kː j o
lat-285_heap-1	Latin	lati1261	2984	HEAP	acervus	akɛrwʊs	1871	a k ɛ r w ʊ s	a k ɛ r w ʊ s
por-285_heap-1	Portuguese	port1283	2984	HEAP	pilha	ˈpiʎɐ	1867	p i ʎ ɐ	p i ʎ ɐ
ron-285_heap-1	Romanian	roma1327	2984	HEAP	grămadă	ɡrəmadə	1870	g r ə m a d ə	g r ə m a d ə
spa-285_heap-1	Spanish	stan1288	2984	HEAP	montón	monton	1869	m o n t o n	m o n t o n
cat-803_hear-1	Catalan	stan1289	1408	HEAR	oir	ɔj	1881	ɔ j	ɔ j
cat-810_hear-1	Catalan	stan1289			percebre	pəɾsɛβɾə	1874	p ə ɾ s ɛ β ɾ ə	p ə ɾ s ɛ β - - ɾ ə
fra-803_hear-1	French	stan1290	1408	HEAR	entendre	ɑ̃ˈtɑ̃ːdʁə	1879	ɑ̃ t ɑ̃ː d ʁ ə	ɑ̃ t ɑ̃ː d ʁ ə
fra-810_hear-1	French	stan1290			entendre	ɑ̃ˈtɑ̃ːdʁə	1879	ɑ̃ t ɑ̃ː d ʁ ə	ɑ̃ t ɑ̃ː d ʁ ə
fra-810_hear-2	French	stan1290			percevoir	pɛʁsəˈvwaːʁ	1874	p ɛ ʁ s ə v w aː ʁ	p ɛ ʁ s ə v w aː ʁ -
ita-803_hear-1	Italian	ital1282	1408	HEAR	udire	udire	1878	u d i r e	- u d i r e
ita-803_hear-2	Italian	ital1282	1408	HEAR	sentire	sentire	1876	s e n t i r e	s e n t i r e
ita-810_hear-1	Italian	ital1282			sentire	sentire	1876	s e n t i r e	s e n t i r e
ita-810_hear-2	Italian	ital1282			percepire	pert͡ʃepire	1874	p e r tʃ e p i r e	p e r tʃ e p - i r e
lat-803_hear-1	Latin	lati1261	1408	HEAR	audire	aʊ̯diːrɛ	1878	a ʊ d iː r ɛ	a ʊ d iː r ɛ
lat-810_hear-1	Latin	lati1261			comperire	kɔmpɛriːrɛ	1880	k ɔ m p ɛ r iː r ɛ	k ɔ m p ɛ r iː r ɛ
por-803_hear-1	Portuguese	port1283	1408	HEAR	ouvir	oˈvir	1875	o v i r	o v i r
por-810_hear-1	Portuguese	port1283			ouvir	oˈvir	1875	o v i r	o v i r
ron-803_hear-1	Romanian	roma1327	1408	HEAR	auzi	awzʲ	1877	a w zʲ	a w zʲ
ron-810_hear-1	Romanian	roma1327			auzi	awzʲ	1877	a w zʲ	a w zʲ
spa-803_hear-1	Spanish	stan1288	1408	HEAR	oír	oiɾ	1875	o i ɾ	o - i ɾ
spa-810_hear-1	Spanish	stan1288			oír	oiɾ	1875	o i ɾ	o - i ɾ
spa-810_hear-2	Spanish	stan1288			percibir	peɾθiβiɾ	1874	p e ɾ θ i β i ɾ	p e ɾ θ i β - i ɾ -
cat-46_heart-1	Catalan	stan1289	1223	HEART	cor	kɔ	1882	k ɔ	k ɔ -
fra-46_heart-1	French	stan1290	1223	HEART	cœur	kœːʁ	1882	k œː ʁ	k œː ʁ
ita-46_heart-1	Italian	ital1282	1223	HEART	cuore	kuore	1885	k u o r e	k u o r e
lat-46_heart-1	Latin	lati1261	1223	HEART	cor	kɔr	1882	k ɔ r	k ɔ r
lat-46_heart-2	Latin	lati1261	1223	HEART	animus	anɪmʊs	1883	a n ɪ m ʊ s	a n ɪ m ʊ s
por-46_heart-1	Portuguese	port1283	1223	HEART	coração	kurɐˈsɐ̃w	1884	k u r ɐ s ɐ̃ w	k u r ɐ s ɐ̃ w
ron-46_heart-1	Romanian	roma1327	1223	HEART	inimă	inimə	1883	i n i m ə	i n i m ə -
spa-46_heart-1	Spanish	stan1288	1223	HEART	corazón	koɾaθon	1884	k o ɾ a θ o n	k o ɾ a θ o n
cat-81_heat-1	Catalan	stan1289	612	HEAT	calor	kəɫɔ	1886	k ə lˠ ɔ	k ə lˠ - - - ɔ
fra-81_heat-1	French	stan1290	612	HEAT	chaleur	ʃaˈlœːʁ	1886	ʃ a l œː ʁ	ʃ a l - œː ʁ -
ita-81_heat-1	Italian	ital1282	612	HEAT	caldo	kaldo	1886	k a l d o	k a l d - - o
ita-81_heat-2	Italian	ital1282	612	HEAT	calura	kalura	1886	k a l u r a	k a l - u r a
lat-81_heat-1	Latin	lati1261	612	HEAT	calor	kaɫɔr	1886	k a lˠ ɔ r	k a lˠ - ɔ r -
lat-81_heat-2	Latin	lati1261	612	HEAT	aestus	aɛ̯stʊs	1889	a ɛ s t ʊ s	a ɛ s t ʊ s
por-81_heat-1	Portuguese	port1283	612	HEAT	ardor	arðor	1887	a r ð o r	a r ð o r
ron-81_heat-1	Romanian	roma1327	612	HEAT	arșiță	arʃit͡sə	1888	a r ʃ i ts ə	a r ʃ i ts ə
ron-81_heat-2	Romanian	roma1327	612	HEAT	căldură	kəldurə	1886	k ə l d u r ə	k ə l d u r ə
spa-81_heat-1	Spanish	stan1288	612	HEAT	calor	kaloɾ	1886	k a l o ɾ	k a l - o ɾ -
cat-500_heavy-1	Catalan	stan1289	1210	HEAVY	pesāt	pəzat̪	1890	p ə z a t̪	p ə z a - t̪ -
fra-500_heavy-1	French	stan1290	1210	HEAVY	lourd	luːʁ	1893	l uː ʁ	l uː ʁ
fra-500_heavy-2	French	stan1290	1210	HEAVY	pesant	pəˈzɑ̃	1890	p ə z ɑ̃	p ə z ɑ̃ - - -
ita-500_heavy-1	Italian	ital1282	1210	HEAVY	pesante	pezante	1890	p e z a n t e	p e z a n t e
lat-500_heavy-1	Latin	lati1261	1210	HEAVY	gravis	ɡrawɪs	1892	g r a w ɪ s	g r a w ɪ s
por-500_heavy-1	Portuguese	port1283	1210	HEAVY	pesado	pəˈzaðu	1890	p ə z a ð u	p ə z a - ð u
ron-500_heavy-1	Romanian	roma1327	1210	HEAVY	greu	ɡrew	1891	g r e w	g r e w
spa-500_heavy-1	Spanish	stan1288	1210	HEAVY	pesado	pesaðo	1890	p e s a ð o	p e s a - ð o
cat-35_heel-1	Catalan	stan1289	980	HEEL	taló	t̪əɫo	1894	t̪ ə lˠ o	t̪ ə lˠ o - -
fra-35_heel-1	French	stan1290	980	HEEL	talon	taˈlɔ̃	1894	t a l ɔ̃	t a l ɔ̃ - -
ita-35_heel-1	Italian	ital1282	980	HEEL	tallone	talːone	1894	t a lː o n e	t a lː o n e
ita-35_heel-2	Italian	ital1282	980	HEEL	calcagno	kalkaɲːo	1895	k a l k a ɲː o	k a l k a ɲː o -
lat-35_heel-1	Latin	lati1261	980	HEEL	calx	kaɫks	1897	k a lˠ k s	k a lˠ k s
